OldId,NewId,SynId
75842,14253,
54406,14254,
245370,14255,
145957,14256,
89178,14257,
134954,14258,
241241,14259,124381
174708,14260,
195879,14261,
94540,14262,
52817,14263,
366848,14264,
59805,14265,
146042,14266,
134955,14267,124381
124381,14268,
239425,14269,
241244,14270,237350
307744,14271,
237350,14272,
237355,14273,
98807,14274,
193455,14275,31628
224159,14276,367310
254015,14277,281122
281122,14278,
187420,14279,
270341,14280,187420
21317,14281,187420
10477,14282,
308078,14283,281122
367309,14284,
324214,14285,
367310,14286,
367325,14287,
10488,14288,
10499,14289,324214
78340,14290,367310
124775,14291,367325
10509,14292,367309
367940,14293,367309
367308,14294,324214
10512,14295,
54843,14296,
281098,14297,288037
10531,14298,
23484,14299,
138245,14300,
136551,14301,
381196,14302,288037
288037,14303,
245959,14304,
89320,14305,
61422,14306,
10658,14307,43413
177859,14308,178466
178924,14309,
81963,14310,
155051,14311,
46578,14312,
58435,14313,
257583,14314,
181749,14315,
92463,14316,
109230,14317,
140607,14318,157486
241659,14319,385470
324991,14320,
94778,14321,
204191,14322,303797
370235,14323,
43335,14324,
517495,14325,
97569,14326,
121414,14327,
140615,14328,195069
181750,14329,
121925,14330,
368717,14331,287510
140732,14332,
93009,14333,
522649,14334,
209678,14335,
524788,14336,
301640,14337,75881
303797,14338,
387470,14339,316224
387471,14340,342435
196343,14341,143316
154297,14342,
155053,14343,42582
47918,14344,
154295,14345,178465
284815,14346,
54163,14347,
517496,14348,
88252,14349,
154341,14350,
524728,14351,
63953,14352,
334937,14353,343774
309047,14354,
154344,14355,
154345,14356,
125426,14357,
90547,14358,
325773,14359,
50740,14360,
46873,14361,
346030,14362,343774
209680,14363,239932
269170,14364,
155193,14365,
235046,14366,
524815,14367,
125963,14368,
375159,14369,
141183,14370,
76927,14371,256348
99540,14372,
299318,14373,
178925,14374,
517491,14375,
524831,14376,
83245,14377,
154347,14378,299318
517538,14379,517467
318068,14380,316224
346029,14381,343773
342434,14382,342435
67119,14383,
524349,14384,344244
300637,14385,184294
254256,14386,
134763,14387,
59066,14388,
214962,14389,
125964,14390,
76717,14391,
184340,14392,83444
184341,14393,86596
367145,14394,
70129,14395,
133753,14396,256348
140769,14397,
63852,14398,
181747,14399,
235798,14400,
217850,14401,
44407,14402,
352608,14403,
325317,14404,
254258,14405,235799
235796,14406,
272675,14407,309047
235799,14408,
329500,14409,
69140,14410,
78323,14411,
385722,14412,46057
195074,14413,
69141,14414,86596
317007,14415,
78324,14416,
178926,14417,235041
524807,14418,
254260,14419,
257584,14420,
241669,14421,
62340,14422,
522500,14423,
521675,14424,
284816,14425,
176163,14426,
74490,14427,
269176,14428,235046
287510,14429,
195802,14430,
118867,14431,
325807,14432,
367146,14433,
58385,14434,
526484,14435,525805
375162,14436,
278324,14437,235041
301643,14438,75578
504712,14439,
272206,14440,154360
521967,14441,
284050,14442,
62131,14443,147826
41990,14444,
272678,14445,143316
272207,14446,
316224,14447,
343773,14448,
342435,14449,
524521,14450,344244
343774,14451,
517467,14452,
235041,14453,
124271,14454,
270500,14455,
120020,14456,139125
251865,14457,92463
333056,14458,63852
284814,14459,287510
150392,14460,254260
284572,14461,
284618,14462,
136586,14463,10694
334506,14464,337961
157486,14465,
84663,14466,134763
515396,14467,
10694,14468,
211249,14469,143316
42582,14470,
254016,14471,47918
152347,14472,
198872,14473,
346084,14474,344244
344244,14475,
143316,14476,
368379,14477,370015
138334,14478,10704
284533,14479,
284562,14480,
337961,14481,
284496,14482,
381518,14483,284496
10696,14484,
517299,14485,
198040,14486,195069
118811,14487,
77938,14488,
195069,14489,
373670,14490,184294
375040,14491,184294
77939,14492,
90428,14493,
57231,14494,
239932,14495,
65554,14496,
198041,14497,
515146,14498,83245
336914,14499,
184295,14500,184294
184294,14501,
107260,14502,184294
343392,14503,
55829,14504,
294733,14505,343391
343391,14506,
137294,14507,10721
65428,14508,10694
105342,14509,141183
10702,14510,
363388,14511,312794
312794,14512,
524818,14513,
298501,14514,
511712,14515,
113354,14516,23721
177857,14517,
250732,14518,
256371,14519,
298502,14520,
10703,14521,10702
324336,14522,10721
526621,14523,525805
386963,14524,
370015,14525,
525805,14526,
10704,14527,
95584,14528,
10707,14529,
139125,14530,
138523,14531,139125
136589,14532,10725
46775,14533,
136588,14534,10713
140324,14535,10702
140778,14536,
136587,14537,10704
85793,14538,10704
10709,14539,
121926,14540,
284039,14541,
528896,14542,121926
23721,14543,
140643,14544,154345
125968,14545,121926
10711,14546,
99150,14547,
159708,14548,
10713,14549,
178465,14550,
154682,14551,
177638,14552,
269173,14553,
176152,14554,
154680,14555,
256387,14556,
106171,14557,
140651,14558,
357410,14559,524290
517500,14560,
10721,14561,
72553,14562,
250539,14563,
117431,14564,54163
150356,14565,88252
41024,14566,
50247,14567,
107265,14568,50247
61904,14569,
65432,14570,
177861,14571,
269174,14572,
75578,14573,
254532,14574,250732
45238,14575,
233360,14576,45238
137324,14577,10696
10725,14578,
517539,14579,524290
524306,14580,524290
524290,14581,
138295,14582,10725
138520,14583,10694
130968,14584,
269164,14585,
385470,14586,
227598,14587,93009
75881,14588,
147826,14589,
150078,14590,69738
62148,14591,23721
119226,14592,
256348,14593,
46874,14594,
49007,14595,
533199,14596,
154360,14597,
74812,14598,
60020,14599,
254017,14600,
69738,14601,
73097,14602,
517497,14603,
58160,14604,
62941,14605,95584
83444,14606,
86596,14607,
51161,14608,46057
46057,14609,
49220,14610,
254019,14611,62340
140668,14612,195802
79688,14613,
105101,14614,
143317,14615,309047
96509,14616,59844
59844,14617,
178466,14618,
117187,14619,57192
10727,14620,98703
117188,14621,92614
373995,14622,
373996,14623,
373997,14624,
21297,14625,77125
80901,14626,71336
209770,14627,177828
226123,14628,
313395,14629,
64079,14630,24680
313426,14631,337632
332647,14632,71336
10734,14633,
177828,14634,
77123,14635,86740
86740,14636,
187255,14637,373995
313399,14638,
10735,14639,314114
308671,14640,
44137,14641,
218431,14642,
314114,14643,
198449,14644,71336
232633,14645,308671
331472,14646,24680
337632,14647,
376026,14648,
313425,14649,10734
24680,14650,
131472,14651,
57192,14652,
98703,14653,
113528,14654,
92614,14655,
177829,14656,44137
77124,14657,
77125,14658,
71336,14659,
224197,14660,71336
224198,14661,77125
138380,14662,
169622,14663,138380
84178,14664,84784
158301,14665,169769
368040,14666,515249
388121,14667,
377067,14668,376077
85932,14669,
238787,14670,379825
379825,14671,
311148,14672,169769
375604,14673,315460
328341,14674,
49607,14675,
108631,14676,
237270,14677,169623
124623,14678,
231522,14679,231523
91065,14680,
211743,14681,
116626,14682,
388122,14683,
50623,14684,
65368,14685,
171023,14686,81881
224203,14687,45652
197956,14688,
306356,14689,
67684,14690,78647
237193,14691,71793
124642,14692,
224205,14693,63260
237279,14694,80946
220430,14695,
194748,14696,301530
300966,14697,299501
255965,14698,
379035,14699,379036
238791,14700,379036
206732,14701,77664
367689,14702,369763
105128,14703,116626
360266,14704,
67469,14705,
147506,14706,211018
319063,14707,
228334,14708,
215094,14709,65624
332235,14710,108631
158962,14711,
191741,14712,211020
51494,14713,
25845,14714,55898
190901,14715,231523
206733,14716,45895
307644,14717,
84629,14718,
56963,14719,
146751,14720,211021
269082,14721,
388204,14722,387710
75668,14723,
104053,14724,
308657,14725,306359
177846,14726,211742
146750,14727,211024
63411,14728,
254827,14729,276524
78516,14730,55898
104171,14731,
104274,14732,
54278,14733,
88597,14734,54278
156001,14735,138380
518338,14736,
376077,14737,
315460,14738,
516383,14739,
299501,14740,
379036,14741,
69783,14742,116626
169623,14743,
231523,14744,
387710,14745,
136977,14746,91630
306359,14747,
363817,14748,369757
57764,14749,169623
301530,14750,
85931,14751,
276524,14752,
224212,14753,84903
331508,14754,84903
84903,14755,
331521,14756,10770
361168,14757,
346362,14758,87271
139148,14759,
43575,14760,
346363,14761,86648
505728,14762,
86648,14763,
520661,14764,
55555,14765,169769
169769,14766,
81479,14767,
87271,14768,
333092,14769,
338208,14770,87347
48760,14771,
297718,14772,142373
505266,14773,233673
233673,14774,
63088,14775,
55360,14776,
524646,14777,
51774,14778,
122463,14779,105310
102558,14780,
51701,14781,
67221,14782,
362105,14783,
304110,14784,
304104,14785,
336058,14786,
151674,14787,336058
295558,14788,
247680,14789,
150445,14790,
70592,14791,
374793,14792,70592
69103,14793,
179447,14794,
178311,14795,179447
133956,14796,
57972,14797,
116263,14798,
101768,14799,
113648,14800,
140266,14801,169769
76597,14802,
180038,14803,
132541,14804,
520683,14805,
43989,14806,
83214,14807,
66558,14808,
105308,14809,
79219,14810,
70773,14811,
304105,14812,
346372,14813,132331
132331,14814,
346376,14815,68404
267574,14816,
85191,14817,
68404,14818,
328625,14819,
48411,14820,
346377,14821,68404
59515,14822,
103839,14823,
59516,14824,
102514,14825,
45628,14826,
342982,14827,
57778,14828,
86832,14829,
46442,14830,
224219,14831,69639
69639,14832,
77745,14833,
105310,14834,
105047,14835,
142366,14836,
132747,14837,46760
87347,14838,
70630,14839,
142369,14840,240417
134057,14841,
105048,14842,
130109,14843,105048
87382,14844,
113253,14845,
190734,14846,
87384,14847,
113254,14848,
84977,14849,74613
132370,14850,
346382,14851,71073
137030,14852,91065
71073,14853,
271018,14854,
515118,14855,
103253,14856,515118
63303,14857,
133977,14858,
132372,14859,
122465,14860,
133997,14861,
45855,14862,142373
247669,14863,
134000,14864,
524647,14865,
73746,14866,
42465,14867,
116268,14868,
150134,14869,
50396,14870,
66641,14871,
178318,14872,
520646,14873,522155
524650,14874,
102075,14875,
524651,14876,
87386,14877,
199488,14878,
71075,14879,
103492,14880,
177227,14881,
63304,14882,
45527,14883,
57083,14884,
122469,14885,105310
42895,14886,101768
122470,14887,105310
103254,14888,
47730,14889,
54997,14890,
43766,14891,
193272,14892,
255286,14893,
82248,14894,
113259,14895,
42466,14896,
76972,14897,
346397,14898,68404
158684,14899,132372
85591,14900,
113260,14901,
165428,14902,
102032,14903,
43797,14904,
49926,14905,
342402,14906,306021
42833,14907,
263863,14908,
84995,14909,
65522,14910,
77979,14911,
338777,14912,77979
338782,14913,194603
194603,14914,
53448,14915,
59421,14916,
49288,14917,
121580,14918,
83029,14919,
60041,14920,
224221,14921,60041
142373,14922,
158698,14923,
72343,14924,
104762,14925,
102217,14926,
55993,14927,
103416,14928,
211018,14929,
60992,14930,
346399,14931,72956
102750,14932,
218525,14933,
338735,14934,71073
69435,14935,
171224,14936,69435
142375,14937,67912
211020,14938,
347464,14939,
203173,14940,
372830,14941,203173
138490,14942,
522155,14943,
236177,14944,
73926,14945,
346415,14946,82248
317142,14947,
83621,14948,
377903,14949,
164107,14950,
49048,14951,
132562,14952,
211021,14953,
136976,14954,
46760,14955,
87551,14956,
165429,14957,
116112,14958,69639
279760,14959,378998
101805,14960,
346418,14961,86648
346419,14962,86648
139178,14963,
113272,14964,
224225,14965,49048
78627,14966,
113273,14967,
72705,14968,
49064,14969,85591
194602,14970,
211742,14971,
132777,14972,132331
132778,14973,
44425,14974,
346431,14975,86648
346432,14976,72956
346356,14977,
324609,14978,324608
72956,14979,
78702,14980,
211024,14981,
190741,14982,
46367,14983,
210613,14984,
61216,14985,
361172,14986,
74613,14987,
140877,14988,74613
71369,14989,
87072,14990,
343358,14991,
64318,14992,
110282,14993,
113277,14994,
343124,14995,
71799,14996,
113667,14997,
240417,14998,
324608,14999,
518486,15000,520683
114668,15001,69639
83375,15002,49288
378998,15003,
56027,15004,54997
341746,15005,
226467,15006,
369763,15007,
248572,15008,142366
524558,15009,
306021,15010,
67912,15011,
369757,15012,
320187,15013,324608
10770,15014,
10774,15015,
86917,15016,151503
151503,15017,
159705,15018,
202470,15019,
10779,15020,
49939,15021,202470
218236,15022,202470
379040,15023,54278
329139,15024,10779
10786,15025,
10787,15026,62389
183982,15027,388122
103579,15028,65624
10789,15029,
151502,15030,10774
62389,15031,
363816,15032,388121
329142,15033,388122
139213,15034,65624
227644,15035,269082
78835,15036,10786
210458,15037,301530
88603,15038,
50195,15039,158962
111619,15040,
10792,15041,
128044,15042,104171
45652,15043,
81881,15044,
254021,15045,65368
56983,15046,91065
71793,15047,
78647,15048,
80946,15049,
135402,15050,108631
84784,15051,
10781,15052,91065
515249,15053,
63260,15054,
77664,15055,
77665,15056,91065
515248,15057,515249
91630,15058,
331057,15059,169623
45895,15060,
55898,15061,
136642,15062,104053
25804,15063,118461
65624,15064,
118461,15065,
241672,15066,284572
205183,15067,284618
337962,15068,337961
141792,15069,17784
111547,15070,
62784,15071,
86426,15072,
337000,15073,361672
231986,15074,1068
361672,15075,
232659,15076,
79489,15077,
70548,15078,
257520,15079,
329955,15080,
299746,15081,329955
137099,15082,329955
382787,15083,329955
368719,15084,342435
152225,15085,284572
64677,15086,284533
64748,15087,284562
11105,15088,284496
512568,15089,284496
174727,15090,284496
234642,15091,284533
11110,15092,
211211,15093,364624
11166,15094,
522958,15095,528856
247867,15096,
156662,15097,
528885,15098,528856
528856,15099,
520520,15100,
90394,15101,
11192,15102,
523020,15103,
523052,15104,
25104,15105,
388863,15106,
388862,15107,
386880,15108,
388865,15109,
46790,15110,
49780,15111,
184050,15112,56394
304336,15113,118143
56394,15114,
65866,15115,56394
63391,15116,6397
20942,15117,
184111,15118,56394
11237,15119,
118191,15120,
88996,15121,20942
24320,15122,78182
78182,15123,
11295,15124,
370597,15125,
11304,15126,
68115,15127,61422
224289,15128,61422
113815,15129,59207
51020,15130,10531
11311,15131,
75605,15132,59207
74329,15133,59207
52498,15134,59207
64899,15135,64900
64900,15136,
59207,15137,
44913,15138,
219622,15139,59207
221234,15140,44913
224290,15141,61422
11316,15142,61422
241851,15143,44913
307376,15144,308703
11327,15145,
317525,15146,
317662,15147,317661
368550,15148,241673
241673,15149,
247419,15150,
202129,15151,198891
318062,15152,317661
322841,15153,
326289,15154,
344248,15155,
350962,15156,
317661,15157,
318330,15158,198891
320173,15159,322841
198891,15160,
336530,15161,326289
121295,15162,29185
112579,15163,310253
256988,15164,
248132,15165,7165
119921,15166,310253
331593,15167,98456
537237,15168,98456
159988,15169,98456
54429,15170,
255940,15171,98456
83437,15172,
57250,15173,
98456,15174,
202473,15175,
193555,15176,98456
273478,15177,
61895,15178,
22130,15179,257520
329446,15180,256988
219133,15181,257520
155868,15182,
273547,15183,
524441,15184,
11750,15185,
329524,15186,11760
209772,15187,11771
136552,15188,11771
11760,15189,
11771,15190,
47791,15191,
53096,15192,47791
59488,15193,11750
73419,15194,
11779,15195,516779
49656,15196,516783
516779,15197,
516783,15198,
119765,15199,
89265,15200,73419
168374,15201,
523069,15202,11871
11871,15203,
333072,15204,11886
332448,15205,11871
535558,15206,11881
11880,15207,11871
11881,15208,
11883,15209,11871
11886,15210,
141243,15211,333260
154751,15212,11886
523059,15213,11871
534868,15214,
11908,15215,534868
524287,15216,141235
141235,15217,
329526,15218,11988
11980,15219,
11982,15220,
11983,15221,
314916,15222,
58298,15223,11996
11985,15224,
11988,15225,
62357,15226,98291
84456,15227,
234921,15228,84456
94432,15229,84456
116640,15230,
224406,15231,47145
47145,15232,
63956,15233,
91896,15234,
41474,15235,116640
98291,15236,
82816,15237,116640
49232,15238,11988
11994,15239,
11995,15240,
11996,15241,
89015,15242,
82815,15243,
378112,15244,18694
329527,15245,18694
329528,15246,30707
78365,15247,
522065,15248,
522063,15249,
522061,15250,
12119,15251,
48369,15252,138124
186966,15253,12119
138124,15254,
92573,15255,138124
104798,15256,116685
182410,15257,
116685,15258,
70890,15259,116685
369993,15260,182410
219135,15261,127460
106203,15262,
12217,15263,
39100,15264,106203
521260,15265,
329544,15266,12342
12342,15267,
239764,15268,240066
240067,15269,240066
240066,15270,
238341,15271,240066
84088,15272,
12545,15273,23789
120477,15274,83312
120478,15275,56305
41475,15276,114516
120481,15277,81499
21291,15278,
43413,15279,
174726,15280,43413
386591,15281,
515350,15282,
12627,15283,
75199,15284,
91771,15285,
329557,15286,55593
79251,15287,55593
224509,15288,55593
55593,15289,
224513,15290,91771
12659,15291,
12631,15292,91771
28098,15293,11982
12668,15294,
12670,15295,12668
94765,15296,12668
386882,15297,
126599,15298,200018
500040,15299,386882
386883,15300,386882
12672,15301,
389093,15302,
304371,15303,11192
12684,15304,12672
200018,15305,
151076,15306,
334862,15307,151735
91178,15308,
94527,15309,
211312,15310,100518
224529,15311,91178
12791,15312,
25404,15313,100518
12797,15314,100518
12799,15315,91178
12800,15316,94527
100518,15317,
45056,15318,
329784,15319,12813
12804,15320,
329786,15321,98113
98113,15322,
78651,15323,
533985,15324,
132239,15325,533985
87677,15326,
103988,15327,
12811,15328,
353403,15329,351503
351503,15330,
369395,15331,351503
329798,15332,12813
12813,15333,
297180,15334,
99292,15335,
272851,15336,
91374,15337,
377215,15338,369394
375001,15339,
278325,15340,257506
269025,15341,
505069,15342,375001
349927,15343,320144
94829,15344,
210906,15345,
47146,15346,87677
334836,15347,
369394,15348,
320144,15349,
257506,15350,
253774,15351,45056
323355,15352,
50944,15353,323355
331600,15354,323355
20904,15355,
64843,15356,
60193,15357,
48955,15358,60193
115982,15359,60193
79229,15360,
332100,15361,60193
20915,15362,60193
153988,15363,60193
99875,15364,
66614,15365,99875
90634,15366,
67970,15367,
131258,15368,329993
140956,15369,
108681,15370,140956
90592,15371,
348240,15372,367148
116034,15373,329993
319969,15374,
47324,15375,329994
314738,15376,
108670,15377,
363128,15378,
217791,15379,
367148,15380,
224537,15381,103766
59793,15382,
142049,15383,103766
329993,15384,
329994,15385,
85797,15386,
103766,15387,
90319,15388,
136403,15389,
42634,15390,
66446,15391,
96049,15392,
84378,15393,
174707,15394,
70734,15395,
95172,15396,
12994,15397,82424
224545,15398,96210
196453,15399,191109
124101,15400,96210
142867,15401,23708
96210,15402,
224546,15403,25151
12995,15404,
175400,15405,84378
128954,15406,95172
12996,15407,
99424,15408,
78587,15409,
23708,15410,
13000,15411,
41805,15412,96049
90119,15413,
162461,15414,
165971,15415,
81515,15416,
331610,15417,96049
64958,15418,
81516,15419,
93623,15420,
96221,15421,174707
117190,15422,70734
82424,15423,
191109,15424,
76144,15425,
68304,15426,
89974,15427,
252862,15428,
49550,15429,
92004,15430,
13004,15431,
275489,15432,
52300,15433,
66346,15434,
68237,15435,
31923,15436,
95484,15437,
77818,15438,
224547,15439,
96510,15440,87748
53120,15441,64958
68477,15442,
93632,15443,
87748,15444,
25151,15445,
55310,15446,31923
320616,15447,25151
107249,15448,77818
105437,15449,81516
13019,15450,510688
142650,15451,97278
184006,15452,
147799,15453,
353020,15454,147799
43808,15455,98403
375549,15456,
72388,15457,
55340,15458,
13072,15459,
83200,15460,
66166,15461,327552
13076,15462,
75432,15463,
62395,15464,
220549,15465,62395
326314,15466,
103474,15467,
80710,15468,
227712,15469,
326315,15470,
298437,15471,
326316,15472,
207307,15473,
253666,15474,
385696,15475,78795
78795,15476,
344281,15477,103474
61003,15478,
385700,15479,184006
79939,15480,
226143,15481,
109209,15482,253666
98403,15483,
49154,15484,98403
43957,15485,142736
238719,15486,
515495,15487,
142736,15488,
76778,15489,
48800,15490,
168050,15491,
57022,15492,
46617,15493,
66912,15494,
71624,15495,
334841,15496,
238722,15497,
63382,15498,
361088,15499,
224567,15500,
253669,15501,
327552,15502,
97278,15503,
150796,15504,
19718,15505,77208
202348,15506,
271627,15507,
167713,15508,
98343,15509,
54124,15510,235505
102364,15511,92045
202346,15512,
270177,15513,153941
270178,15514,77301
13186,15515,
13187,15516,
13188,15517,
13191,15518,
94908,15519,
140567,15520,82407
218432,15521,
218471,15522,235505
140573,15523,13202
140575,15524,13202
13195,15525,
122327,15526,508057
13202,15527,
77208,15528,
272769,15529,271627
134268,15530,
220210,15531,94908
13201,15532,98343
75059,15533,
246352,15534,
45314,15535,235505
124409,15536,
235505,15537,
51277,15538,
68494,15539,13202
241419,15540,
367797,15541,
75374,15542,
46330,15543,
53823,15544,
153941,15545,
77301,15546,
71308,15547,
59953,15548,
84756,15549,
221604,15550,
140577,15551,13186
13205,15552,
61258,15553,
92045,15554,
134267,15555,
251120,15556,27434
44434,15557,13234
13234,15558,
516937,15559,
48343,15560,
82050,15561,48343
94126,15562,
82066,15563,
113758,15564,
113759,15565,
170977,15566,
305825,15567,
205684,15568,
192758,15569,184316
152072,15570,184316
74252,15571,
170978,15572,184316
254047,15573,82066
224574,15574,113759
249136,15575,
335100,15576,54702
13355,15577,
184316,15578,
13357,15579,
13360,15580,
179764,15581,82066
74841,15582,
167187,15583,
251287,15584,205684
297742,15585,205684
254049,15586,184316
54702,15587,
224578,15588,58147
58147,15589,
167190,15590,74252
127460,15591,
283859,15592,
13499,15593,212976
331864,15594,58464
94236,15595,
53018,15596,94236
58464,15597,
13534,15598,
385280,15599,
237715,15600,
237714,15601,237715
187949,15602,237715
173333,15603,12813
241856,15604,
254544,15605,256641
77355,15606,
43183,15607,
206313,15608,
13927,15609,
256641,15610,
334843,15611,
334845,15612,
302082,15613,9985
53972,15614,
23349,15615,
84127,15616,
372592,15617,361598
205676,15618,94024
324399,15619,25767
103637,15620,534893
328363,15621,
172406,15622,328363
96370,15623,
57783,15624,
323236,15625,47608
25767,15626,
162439,15627,311376
361598,15628,
322913,15629,96579
86801,15630,
90697,15631,89234
25768,15632,
301907,15633,
94450,15634,
322909,15635,92498
168801,15636,84314
64496,15637,
226508,15638,
245376,15639,
171109,15640,328363
377032,15641,369409
25786,15642,
334001,15643,333425
76220,15644,92498
99409,15645,13971
66852,15646,64401
237299,15647,70925
95899,15648,
44879,15649,
58875,15650,
60277,15651,64401
89980,15652,361598
92498,15653,
332693,15654,
64401,15655,
93588,15656,
89234,15657,
67715,15658,
105618,15659,
64223,15660,
309116,15661,
258153,15662,
66900,15663,
77727,15664,
62797,15665,64401
369409,15666,
328390,15667,328363
86753,15668,13964
151372,15669,237916
160700,15670,
13949,15671,
336267,15672,
51279,15673,
334930,15674,258153
62523,15675,
131851,15676,
60608,15677,47608
111294,15678,237919
160703,15679,
323239,15680,13964
246431,15681,237916
299171,15682,87048
63464,15683,50948
163408,15684,50948
50948,15685,
163407,15686,50948
281065,15687,
385266,15688,57371
70917,15689,
85972,15690,57371
13964,15691,
218949,15692,237913
62524,15693,
196454,15694,237918
129066,15695,13964
21482,15696,
318137,15697,534230
13972,15698,
111742,15699,
200787,15700,70925
70925,15701,
179814,15702,
58396,15703,
109282,15704,309116
87048,15705,
57371,15706,
534230,15707,
534203,15708,
534460,15709,
534893,15710,
42827,15711,
94561,15712,42827
198466,15713,42827
103122,15714,
151445,15715,57808
57808,15716,
331787,15717,57808
67538,15718,
14006,15719,
25783,15720,
55101,15721,
275153,15722,55101
84190,15723,
83032,15724,84190
107592,15725,
325249,15726,
57938,15727,
334059,15728,
117483,15729,95899
331780,15730,534893
378445,15731,534460
69180,15732,534230
85052,15733,534203
378446,15734,534460
49864,15735,534460
323021,15736,534893
76571,15737,534893
156648,15738,
269018,15739,
331788,15740,103122
331773,15741,105618
224732,15742,66396
332156,15743,333425
333425,15744,
208575,15745,14026
87684,15746,66900
14031,15747,94450
151402,15748,92498
66260,15749,64401
61819,15750,64401
151360,15751,44879
14034,15752,67715
331728,15753,25786
256254,15754,66900
14026,15755,
331725,15756,361598
331735,15757,25768
331727,15758,25786
331719,15759,66900
331720,15760,66900
323023,15761,105618
331732,15762,94450
75793,15763,
84314,15764,
132288,15765,237913
64642,15766,237916
132844,15767,237918
75304,15768,237919
47608,15769,
48331,15770,47608
211793,15771,47608
246427,15772,14006
331772,15773,89234
311376,15774,
13971,15775,
96005,15776,332693
237913,15777,
237916,15778,
237918,15779,
237919,15780,
323036,15781,237916
66396,15782,
14040,15783,105618
104687,15784,105618
25784,15785,105618
94841,15786,
331781,15787,534893
337010,15788,94024
94024,15789,
96579,15790,
120506,15791,534230
44404,15792,534203
82253,15793,534230
90730,15794,534893
57291,15795,534460
88612,15796,534893
118821,15797,58875
160724,15798,
85695,15799,
334858,15800,
343725,15801,
80679,15802,
46035,15803,
63239,15804,
24753,15805,257520
14077,15806,
24129,15807,256988
325012,15808,80679
335103,15809,45283
45283,15810,
267570,15811,
133756,15812,267570
81174,15813,87389
21375,15814,
87389,15815,
524138,15816,
14189,15817,
150406,15818,
143144,15819,67011
150323,15820,
67011,15821,
14195,15822,
97931,15823,
120958,15824,80987
120960,15825,79022
165982,15826,
42617,15827,
66901,15828,80987
320087,15829,42617
70048,15830,
286940,15831,79022
224755,15832,79022
54331,15833,
80987,15834,
79022,15835,
23529,15836,
324391,15837,14212
73598,15838,23529
14212,15839,
63757,15840,
88609,15841,144029
44314,15842,
57099,15843,
58489,15844,
84654,15845,
75640,15846,
44925,15847,
64799,15848,
229846,15849,226319
61467,15850,
48288,15851,
51013,15852,
42936,15853,
71483,15854,
132021,15855,
60629,15856,
54649,15857,
75242,15858,
50486,15859,
65237,15860,
43209,15861,
50151,15862,
84152,15863,
132072,15864,
57280,15865,
360399,15866,
74331,15867,
247681,15868,307115
230984,15869,332294
344466,15870,
171636,15871,
375612,15872,85419
63354,15873,
75488,15874,
171244,15875,171636
60148,15876,
71154,15877,
57162,15878,
79866,15879,74331
85419,15880,
49097,15881,
332294,15882,
307115,15883,
226319,15884,
216808,15885,80716
80716,15886,
305581,15887,10770
378083,15888,
144029,15889,
151505,15890,54278
151499,15891,10774
194750,15892,
56864,15893,
58610,15894,
117484,15895,58610
162354,15896,171636
160790,15897,
151515,15898,17596
133910,15899,56864
111333,15900,
105397,15901,
46287,15902,
98749,15903,46287
121125,15904,
306893,15905,
137520,15906,
14277,15907,
163223,15908,24107
14404,15909,
341696,15910,
198049,15911,
334509,15912,
14452,15913,
317670,15914,62762
208183,15915,290601
14464,15916,
62762,15917,
198469,15918,69406
254422,15919,
69406,15920,
522921,15921,386591
106229,15922,515350
98435,15923,
66272,15924,
66140,15925,
14867,15926,
110258,15927,
99391,15928,
60795,15929,
83331,15930,79394
110237,15931,
79394,15932,
138502,15933,
100606,15934,14885
80964,15935,
96299,15936,
25848,15937,
46558,15938,
131071,15939,
254051,15940,
45981,15941,
97773,15942,
65544,15943,
72937,15944,
153053,15945,
103753,15946,82917
82917,15947,
95610,15948,
47213,15949,
108256,15950,
81877,15951,
91911,15952,
58683,15953,
101773,15954,
56997,15955,
99304,15956,
92754,15957,
94156,15958,
52081,15959,
33954,15960,
91155,15961,
42425,15962,
138865,15963,
71930,15964,
94238,15965,
91138,15966,
92442,15967,
90124,15968,
89485,15969,
142468,15970,
68686,15971,
43270,15972,
99083,15973,
72549,15974,
54182,15975,
287188,15976,368385
84323,15977,
66928,15978,
119810,15979,132802
382158,15980,
374758,15981,
224926,15982,50014
50014,15983,
153928,15984,43146
43146,15985,
100030,15986,
92031,15987,
153898,15988,
101347,15989,
61579,15990,
45274,15991,
57172,15992,
91149,15993,
46116,15994,
90371,15995,
89571,15996,
75618,15997,
43475,15998,
316228,15999,75618
97409,16000,
135531,16001,
45284,16002,
254755,16003,328396
80033,16004,
328395,16005,328396
67121,16006,
350667,16007,98613
350669,16008,98855
275722,16009,234511
315774,16010,315775
68134,16011,
91309,16012,
326215,16013,306900
75580,16014,
180265,16015,
95754,16016,
90438,16017,95575
83103,16018,
273262,16019,
94646,16020,
96351,16021,
55108,16022,44451
94499,16023,
49213,16024,
107667,16025,
81213,16026,
85950,16027,44451
81388,16028,
524603,16029,
70485,16030,
203462,16031,70485
44697,16032,
131076,16033,91933
91867,16034,
62829,16035,
78016,16036,
94335,16037,
51936,16038,
84998,16039,
77496,16040,
86684,16041,
55738,16042,
184399,16043,130386
87525,16044,130386
70686,16045,130386
166369,16046,52790
52790,16047,
99978,16048,
33992,16049,
159795,16050,46558
72227,16051,
290741,16052,92442
82529,16053,
174093,16054,
49006,16055,
74405,16056,
174072,16057,
98975,16058,
71068,16059,
86935,16060,
84526,16061,
62472,16062,
346032,16063,343777
65526,16064,
