349980,2,6,1
349980,3,2,1
349980,3,6,1
349980,4,2,1
349980,4,6,1
112404,1,6,1
112404,2,6,1
112404,3,6,1
112404,4,6,1
521559,1,6,1
521559,2,6,1
521559,3,6,1
521559,4,6,1
165500,1,6,1
165500,2,6,1
165500,3,6,1
165500,4,6,1
858,1,6,1
858,2,6,1
196810,2,6,1
196810,3,6,1
333795,1,6,1
333795,2,6,1
253448,1,6,1
253448,2,6,1
282512,1,6,1
282512,2,6,1
334256,1,6,1
334256,2,6,1
78771,1,6,1
78771,1,7,1
78771,1,12,1
78771,2,6,1
78771,2,7,1
78771,2,12,1
78771,2,9,4
78771,2,14,4
334226,1,6,1
334226,2,6,1
521169,1,6,1
521169,2,6,1
334249,1,6,1
334249,2,6,1
333796,1,6,1
333796,2,6,1
226282,1,6,1
226282,2,6,1
517750,1,6,1
517750,2,6,1
218227,1,6,1
218227,2,6,1
521171,1,6,1
521171,2,6,1
522791,1,6,1
522791,2,6,1
522791,2,14,4
334255,2,6,1
334255,1,6,4
186242,1,6,1
186242,1,7,1
186242,1,12,1
186242,2,6,1
186242,2,7,1
186242,2,12,1
186242,2,9,4
186242,2,14,4
877,1,6,1
877,2,6,1
877,3,6,1
877,2,14,4
877,3,14,4
186284,1,6,1
186284,2,6,1
186284,3,6,1
186284,2,14,4
186284,3,14,4
520210,1,6,1
520210,1,7,1
520210,1,12,1
520210,2,7,1
520210,2,12,1
520210,2,6,1
520210,2,10,3
520210,2,6,3
520210,2,6,4
156182,1,6,1
156182,2,6,1
156182,3,6,1
156182,2,15,4
156182,2,9,4
156182,2,11,4
156182,2,14,4
156182,3,15,4
156182,3,9,4
156182,3,11,4
156182,3,14,4
315296,1,6,1
315296,2,6,1
315296,3,6,1
315296,2,14,4
174270,1,11,1
174270,2,11,1
174270,3,11,1
174270,2,9,4
174270,2,11,4
259188,2,11,1
259188,3,11,1
259188,2,11,4
259188,3,11,4
106044,1,6,1
106044,2,6,1
106044,3,6,1
106044,2,6,4
